Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,Speed,Omega
0.000831,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.020153,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.040120,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.060141,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.080105,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.100062,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.120129,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.140637,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.160160,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.180086,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.200083,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.220252,1,0,7.263465,2.736535,0.527748,0.000000,0.000000
0.240361,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.260104,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.280072,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.300104,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.320132,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.340155,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.360113,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.380675,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
0.400285,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.420209,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.440101,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.460132,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.480095,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.500077,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.520096,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.540109,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.560125,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.580058,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.600083,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.620126,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.640115,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.660189,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.680057,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.700150,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.720082,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.740138,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.760104,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.780109,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.800172,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.820100,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.840154,1,0,7.330958,2.669042,0.353493,0.000000,0.000000
0.860138,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.880106,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.900153,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.920097,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
0.940095,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
0.960141,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
0.980102,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.000168,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.020167,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.040100,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.060096,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.080081,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
1.100253,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.120702,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.140146,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.160225,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.180061,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.200142,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.220103,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.240129,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.260115,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.280091,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.300215,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
1.320096,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.340096,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.360462,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.380486,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.400191,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.420095,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
1.440075,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
1.460976,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.480147,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.500079,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
1.520183,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.540063,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.560073,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.580167,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.600129,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.620195,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
1.640091,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.660085,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.680142,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.700242,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.720139,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
1.740163,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.760135,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
1.780111,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.800141,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.820121,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
1.840208,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.860061,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.880134,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.900082,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
1.920071,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.940113,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
1.960063,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
1.980183,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.000108,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.020121,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.040097,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.060182,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.080169,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
2.100118,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.120224,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
2.140103,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
2.160083,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.180164,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.200084,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.220111,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.240080,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
2.260176,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.280101,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
2.300096,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.320112,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.340102,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.360111,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
2.380929,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.400100,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.420135,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.440128,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.460178,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.480091,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
2.500101,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.520106,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.540058,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.560181,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.580580,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.600101,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.620107,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
2.640057,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.660110,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
2.680117,1,0,7.377667,2.622333,0.529846,0.000000,0.000000
2.700153,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.720143,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.740071,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.760111,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.780144,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.800064,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.820166,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.840174,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.860165,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.880138,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
2.900061,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
2.920139,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.940113,1,0,7.377667,2.622333,0.529846,0.000000,0.000000
2.960101,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
2.980107,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
3.000057,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
3.020149,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
3.040177,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.060168,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
3.080082,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
3.100098,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
3.120083,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
3.140138,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.160140,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
3.180116,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.200099,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
3.220127,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
3.240143,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.260142,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
3.280139,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
3.300088,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
3.320152,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
3.340096,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
3.360140,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.380340,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.400602,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.420063,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.440126,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.460175,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.480192,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.500072,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.520145,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
3.540108,1,0,7.263465,2.736535,0.437683,0.000000,0.000000
3.560121,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.580055,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.600089,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.620379,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
3.640107,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.660100,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.680125,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.700499,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
3.720173,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
3.740141,1,0,7.264731,2.735269,0.331223,0.000000,0.000000
3.760171,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
3.780114,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
3.800180,1,0,7.312394,2.687606,0.502876,0.000000,0.000000
3.820184,1,0,7.372548,2.627452,0.527748,0.000000,0.000000
3.840154,1,0,7.268097,2.731903,0.336128,0.000000,0.000000
3.860158,1,0,7.314240,2.685760,0.194778,0.000000,0.000000
3.880129,1,0,7.303970,2.696030,-0.610092,0.000000,0.000000
3.900483,1,0,7.324827,2.675173,-1.424019,0.000000,0.000000
3.920123,1,0,7.349813,2.650187,-1.895454,0.000000,0.000000
3.940163,1,0,7.331631,2.668369,-3.286316,0.000000,0.000000
3.960104,1,0,7.358642,2.641358,-4.066101,0.000000,0.000000
3.980086,1,0,7.283326,2.716674,-6.012932,0.000000,0.000000
4.000166,1,0,7.257484,2.742516,-8.773949,0.000000,0.000000
4.020184,1,0,7.235532,2.764468,-9.587494,0.000000,0.000000
4.040153,1,0,7.233622,2.766378,-10.651955,0.000000,0.000000
4.060177,1,0,7.220155,2.779845,-11.148224,0.000000,0.000000
4.080097,1,0,7.115642,2.884358,-11.839783,0.000000,0.000000
4.100393,1,0,7.107418,2.892582,-11.980537,0.000000,0.000000
4.120187,1,0,7.143866,2.856134,-11.975990,0.000000,0.000000
4.140133,1,0,7.069268,2.930732,-11.875275,0.000000,0.000000
4.160089,1,0,7.108724,2.891276,-11.687927,0.000000,0.000000
4.180628,1,0,7.122944,2.877056,-11.506577,0.000000,0.000000
4.200557,1,0,7.127694,2.872306,-11.540199,0.000000,0.000000
4.220161,1,0,7.117623,2.882377,-11.235077,0.000000,0.000000
4.240149,1,0,7.117637,2.882363,-11.252151,0.000000,0.000000
4.260175,1,0,7.128966,2.871034,-11.540321,0.000000,0.000000
4.280117,1,0,7.121257,2.878743,-11.506462,0.000000,0.000000
4.300145,1,0,7.042140,2.957860,-12.363396,0.000000,0.000000
4.320146,1,0,7.042140,2.957860,-12.754166,0.000000,0.000000
4.340148,1,0,6.984889,3.015111,-13.816368,0.000000,0.000000
4.360136,1,0,6.955179,3.044821,-14.315781,0.000000,0.000000
4.380154,1,0,6.945704,3.054296,-15.690269,0.000000,0.000000
4.400576,1,0,6.946429,3.053571,-15.971931,0.000000,0.000000
4.420144,1,0,6.915536,3.084464,-16.061737,0.000000,0.000000
4.440156,1,0,6.943322,3.056678,-16.349518,0.000000,0.000000
4.460082,1,0,6.897699,3.102301,-16.337570,0.000000,0.000000
4.480096,1,0,6.847731,3.152269,-15.803810,0.000000,0.000000
4.500103,1,0,6.917027,3.082973,-15.656303,0.000000,0.000000
4.520109,1,0,6.891339,3.108661,-15.622559,0.000000,0.000000
4.540118,1,0,6.912410,3.087590,-15.681404,0.000000,0.000000
4.560122,1,0,6.912410,3.087590,-15.681404,0.000000,0.000000
4.580103,1,0,6.986162,3.013838,-15.826103,0.000000,0.000000
4.600121,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.620143,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.640091,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.660151,1,0,6.941780,3.058220,-15.787560,0.000000,0.000000
4.680103,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.700089,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.720174,1,0,6.970619,3.029381,-15.821442,0.000000,0.000000
4.740173,1,0,6.962462,3.037538,-15.793106,0.000000,0.000000
4.760092,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.780146,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.800104,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.820138,1,0,6.970619,3.029381,-15.821442,0.000000,0.000000
4.840112,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.860061,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.880043,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.900158,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.920123,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.940132,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.960136,1,0,6.944955,3.055045,-15.788414,0.000000,0.000000
4.980107,1,0,6.889153,3.110847,-15.921669,0.000000,0.000000
5.000115,1,0,6.813860,3.186140,-16.252869,0.000000,0.000000
5.020242,1,0,6.826527,3.173473,-16.499977,0.000000,0.000000
5.040183,1,0,6.793961,3.206039,-17.462791,0.000000,0.000000
5.060150,1,0,6.736846,3.263154,-17.816597,0.000000,0.000000
5.080204,1,0,6.734904,3.265096,-18.733116,0.000000,0.000000
5.100177,1,0,6.720261,3.279739,-18.919456,0.000000,0.000000
5.120104,1,0,6.718208,3.281792,-19.182335,0.000000,0.000000
5.140175,1,0,6.662130,3.337870,-19.140579,0.000000,0.000000
5.160069,1,0,6.658051,3.341949,-19.072113,0.000000,0.000000
5.180089,1,0,6.693865,3.306135,-18.784889,0.000000,0.000000
5.200097,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.220223,1,0,6.737692,3.262308,-18.461334,0.000000,0.000000
5.240109,1,0,6.780190,3.219810,-18.474976,0.000000,0.000000
5.260103,1,0,6.719466,3.280534,-18.455452,0.000000,0.000000
5.280109,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.300129,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.320152,1,0,6.692956,3.307044,-18.631065,0.000000,0.000000
5.340108,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
5.360254,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
5.380141,1,0,6.692956,3.307044,-18.631065,0.000000,0.000000
5.400128,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
5.420697,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.440049,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.460145,1,0,6.692956,3.307044,-18.631065,0.000000,0.000000
5.480116,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.500155,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.520208,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.540098,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.560083,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.580138,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.600077,1,0,6.692956,3.307044,-18.631065,0.000000,0.000000
5.620116,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
5.640092,1,0,6.692956,3.307044,-18.631065,0.000000,0.000000
5.660061,1,0,6.692956,3.307044,-18.631065,0.000000,0.000000
5.680119,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.700133,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.720125,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
5.740090,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
5.760079,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.780143,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.800118,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
5.820114,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.840115,1,0,6.692956,3.307044,-18.631065,0.000000,0.000000
5.860056,1,0,6.692956,3.307044,-18.631065,0.000000,0.000000
5.880111,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
5.900252,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.920135,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
5.940110,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
5.960172,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
5.980128,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.000090,1,0,6.734634,3.265366,-18.647392,0.000000,0.000000
6.020068,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.040126,1,0,6.734634,3.265366,-18.647392,0.000000,0.000000
6.060154,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.080147,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.100148,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.120065,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.140132,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
6.160145,1,0,6.692956,3.307044,-18.631065,0.000000,0.000000
6.180095,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.200306,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.220118,1,0,6.739040,3.260960,-18.649124,0.000000,0.000000
6.240078,1,0,6.734634,3.265366,-18.647392,0.000000,0.000000
6.260129,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.280065,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.300075,1,0,6.692956,3.307044,-18.631065,0.000000,0.000000
6.320081,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.340075,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.360084,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.380137,1,0,6.734634,3.265366,-18.647392,0.000000,0.000000
6.400123,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.420110,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.440464,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.460088,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
6.480079,1,0,6.720344,3.279656,-18.641808,0.000000,0.000000
